supermarket,unit_price,unit,names,date,category,own_brand,ASDA_price,Morrisons_price,Sains_price
Tesco,11.75,kg,Walkers Cheese & Onion Multipack Crisps,20240119,food_cupboard,False,13.3,14.7,11.0
Tesco,10.5,kg,Walkers Meaty Variety Multipack Crisps,20240119,food_cupboard,False,10.5,10.5,9.8
Tesco,1.7666666666666666,l,Pepsi Max No Sugar Cola Bottle,20240119,drinks,False,3.1,1.0,3.5
Tesco,1.7666666666666668,l,Pepsi Max Cherry No Sugar Cola Bottle,20240119,drinks,False,1.3,1.0,3.5
Tesco,33.35,l,Benylin Dry & Tickly Cough Syrup,20240119,health_products,False,35.0,32.7,33.835
Tesco,3.15,l,Innocent Tropical Juice,20240119,fresh_food,False,2.2,2.2,2.2
Tesco,4.0,kg,Bakers Meaty Meals Adult Small Dry Dog Food Beef,20240119,pets,False,4.08,3.49,4.35
Tesco,7.3,l,Lee Kum Kee Premium Light Soy Sauce,20240119,food_cupboard,False,9.3,9.9,4.6
Tesco,13.566666666666668,kg,Bisto Chicken Gravy Granules,20240119,food_cupboard,False,14.7,10.5,11.066666666666668
Tesco,2.25,l,Relentless Origin Energy Drink,20240119,drinks,False,2.05,2.0,2.2
Tesco,9.5,kg,Pukka Vegan Chicken & Mushroom Pie,20240119,fresh_food,False,9.5,9.5,9.52
Tesco,12.8,kg,Ginsters Philly Cheese Steak Bake,20240119,fresh_food,False,8.5,8.5,8.5
Tesco,17.6,kg,Reese's Peanut Butter Creme Egg,20240119,food_cupboard,False,20.6,20.6,20.6
Tesco,4.2,kg,Heinz Beef Broth Soup,20240119,food_cupboard,False,4.2,4.2,2.5
Tesco,4.9,kg,Tilda Pure Basmati Rice,20240119,food_cupboard,False,4.0,2.6,3.1333333333333333
Tesco,5.0,kg,Dolmio Bolognese Chunky Mushroom Pasta Sauce,20240119,food_cupboard,False,3.5,5.0,3.5
Tesco,14.63,l,Barossa Ink Shiraz,20240119,drinks,False,146.63,14.63,14.63
Tesco,7.15,kg,Loyd Grossman Tomato & Basil Pasta Sauce,20240119,food_cupboard,False,4.3,8.5,5.7
Tesco,3.0,kg,Cofresh London Mix,20240119,food_cupboard,False,4.6,4.7,4.0
Tesco,59.35,l,Colgate Total Advanced Deep Clean Toothpaste,20240119,health_products,False,66.7,33.4,18.4
Tesco,11.75,kg,Walkers Ready Salted Multipack Crisps,20240119,food_cupboard,False,13.3,14.7,11.0
Tesco,0.7,l,Schweppes Slimline Lemonade,20240119,drinks,False,0.7,0.7,1.3
Tesco,1.95,l,Fanta Orange,20240119,drinks,False,1.0,1.0,2.08
Tesco,10.3,kg,Pukka All Day Breakfast Slice,20240119,fresh_food,False,10.3,7.3,10.3
Tesco,4.2,kg,Heinz Vegetable Soup,20240119,food_cupboard,False,4.2,4.2,3.3
Tesco,4.2,kg,Heinz Lentil & Bacon Soup,20240119,food_cupboard,False,4.2,4.2,2.5
Tesco,50.0,kg,Properchips Barbecue Lentil Chips,20240119,food_cupboard,False,27.1,23.5,20.200000000000006
Tesco,64.58500000000001,kg,Kiddylicious Veggie Straws,20240119,baby_products,False,58.3,45.8,56.06666666666666
Tesco,3.15,l,Innocent Apple Juice,20240119,drinks,False,2.2,2.0,2.2
Tesco,8.8,kg,Arla Protein Chocolate Flavour Pudding,20240119,fresh_food,False,6.2,8.8,8.8
Tesco,30.0,kg,Peperami Chorizo,20240119,food_cupboard,False,22.5,20.0,29.9
Tesco,2.2,l,Fanta Orange Zero,20240119,drinks,False,3.4,1.0,1.2999999999999998
Tesco,2.5,l,Relentless Raspberry Zero Energy Drink,20240119,drinks,False,2.5,2.0,2.4
Tesco,3.15,l,Innocent Tropical Juice,20240119,drinks,False,2.2,2.2,2.2
Tesco,10.8,kg,Ginsters Chicken & Bacon Pasty,20240119,fresh_food,False,6.9,6.9,10.8
Tesco,31.67,kg,Squeaky Bean Spanish Chorizo Style Slices,20240119,fresh_food,False,26.11,33.22,33.33
Tesco,4.45,kg,Lyle's Golden Syrup,20240119,food_cupboard,False,3.4,3.9,4.333333333333333
Tesco,7.12,l,Yakult Original,20240119,fresh_food,False,7.1,5.6,7.2
Tesco,1.97,kg,Batchelors Original Mushy Peas,20240119,food_cupboard,False,1.94,2.67,1.67
Tesco,7.15,kg,Loyd Grossman Tomato & Chilli Pasta Sauce,20240119,food_cupboard,False,6.8,8.5,5.7
Tesco,5.0,kg,Heinz Macaroni Cheese,20240119,food_cupboard,False,7.0,4.98,5.565
Tesco,13.0,kg,Walkers Smoky Bacon Multipack Crisps,20240119,food_cupboard,False,13.3,14.7,11.0
Tesco,1.9333333333333336,l,Fanta Lemon,20240119,drinks,False,1.4,1.0,2.25
Tesco,10.75,kg,Lurpak Slightly Salted Butter,20240119,fresh_food,False,10.75,8.5,8.5
Tesco,4.4,kg,Heinz Seriously Good Mayonnaise,20240119,food_cupboard,False,4.300000000000002,3.9,6.466666666666666
Tesco,12.166666666666664,kg,Princes Corned Beef,20240119,food_cupboard,False,12.5,10.3,11.933333333333332
Tesco,26.0,kg,Quorn Vegan Chicken Free Slices,20240119,fresh_food,False,21.9,15.0,26.0
Tesco,7.1,l,Yakult Balance,20240119,fresh_food,False,7.1,5.6,7.2
Tesco,1.8666666666666665,l,San Pellegrino Sparkling Natural Mineral Water,20240119,fresh_food,False,1.4,1.4,1.3
Tesco,4.8,l,Shaken Udder Chocolush Milkshake,20240119,fresh_food,False,3.3,3.27,3.55
Tesco,10.75,kg,Lurpak Unsalted Butter,20240119,fresh_food,False,10.75,8.5,10.75
Tesco,12.0,kg,Yeo Valley Organic Salted Butter,20240119,fresh_food,False,11.0,13.75,10.0
Tesco,11.5,kg,Ginsters Peppered Steak Slice,20240119,fresh_food,False,11.5,11.7,7.4
Tesco,11.7,kg,Pringles Sour Cream & Onion Sharing Crisps,20240119,food_cupboard,False,12.2,12.2,12.2
Tesco,2.0,unit,Pukka Minced Beef & Onion Pie,20240119,fresh_food,False,7.0,5.8,7.0
Tesco,2.2,l,Dr Pepper Zero,20240119,fresh_food,False,3.4,1.0,1.2
Tesco,7.9,kg,Blue Dragon Satay Stir Fry Sauce,20240119,food_cupboard,False,7.9,7.92,6.2
Tesco,81.4,l,Deep Heat Muscle Rescue Heat Spray,20240119,health_products,False,69.0,81.4,69.0
Tesco,57.8,kg,Peperami Original Salami,20240119,food_cupboard,False,55.6,20.0,29.9
Tesco,2.1333333333333333,l,Fruit Shoot Orange Kids Juice Drink,20240119,drinks,False,2.2,1.7,2.16
Tesco,2.2,l,Fruit Shoot Apple Kids Juice Drink,20240119,drinks,False,2.2,1.6,1.6
Tesco,11.7,kg,Pringles Salt & Vinegar Sharing Crisps,20240119,food_cupboard,False,12.2,12.2,12.2
Tesco,4.325,kg,Soreen Malt Lunchbox Loaves,20240119,food_cupboard,False,0.35,0.25,0.305
Tesco,10.0,kg,Anchor Salted Butter,20240119,fresh_food,False,10.0,10.0,10.0
Tesco,11.7,kg,Pringles Original Sharing Crisps,20240119,food_cupboard,False,12.2,12.2,12.2
Tesco,9.3,kg,Schar Gluten Free Jaffa Cakes,20240119,food_cupboard,False,9.3,9.3,14.0
Tesco,5.2,kg,Dolmio Pasta Bake Carbonara Pasta Sauce,20240119,food_cupboard,False,3.6,5.2,5.2
Tesco,14.34,kg,Rustlers All Day Breakfast Pancake Stack,20240119,bakery,False,13.95,17.4,15.5
Tesco,2.7,l,Tropicana Pure Orange & Mango Fruit Juice,20240119,drinks,False,2.3,2.3,4.9
Tesco,4.8,kg,Clover Light Spread,20240119,fresh_food,False,4.8,4.9,3.95
Tesco,2.25,l,Relentless Origin Energy Drink,20240119,fresh_food,False,2.05,2.0,2.2
Tesco,38.1,l,Cetaphil Oily Skin Cleanser,20240119,health_products,False,42.4,31.8,28.6
Tesco,10.0,kg,Deliciously Ella Nutty Granola,20240119,food_cupboard,False,7.9,7.6,10.0
Tesco,10.0,kg,Fullgreen Riced Cauliflower & Broccoli,20240119,food_cupboard,False,5.0,7.5,7.5
Tesco,13.0,kg,Walkers Roast Chicken Multipack Crisps,20240119,food_cupboard,False,13.3,14.7,11.0
Tesco,2.45,l,Schweppes Tonic Water,20240119,drinks,False,1.7,3.1,3.1
Tesco,2.7,l,Tropicana Pressed Apple Fruit Juice,20240119,drinks,False,2.8,2.2,3.3
Tesco,5.3,l,Naked Green Machine Super Smoothie,20240119,drinks,False,2.7,2.7,7.0
Tesco,3.25,l,Monster Energy Drink,20240119,drinks,False,2.4,2.5,2.8666666666666667
Tesco,4.2,kg,Heinz Chicken Noodle Soup,20240119,food_cupboard,False,4.2,4.2,2.5
Tesco,6.25,l,Blue Dragon Coconut Milk,20240119,food_cupboard,False,6.2,6.2,4.4
Tesco,10.65,kg,Walkers Classic Variety Multipack Crisps,20240119,food_cupboard,False,13.3,10.5,10.433333333333334
Tesco,8.85,kg,Sharwood's Medium Egg Noodles,20240119,food_cupboard,False,8.81,5.53,11.1
Tesco,8.8,l,Johnson's Soothing Vapour Bath,20240119,baby_products,False,6.5,5.7,5.8
Tesco,5.1,l,Naked Strawberry & Banana Smoothie,20240119,drinks,False,4.0,7.8,2.7
Tesco,22.8,kg,Quaker Oat So Simple Golden Syrup Porridge Pot,20240119,food_cupboard,False,22.6,22.6,16.7
Tesco,7.9,kg,Kellogg's Special K Oats & Honey Cereal,20240119,food_cupboard,False,7.8,5.9,6.0
Tesco,26.65,l,Covonia Dry & Tickly Cough Linctus,20240119,health_products,False,20.0,31.7,25.0
Tesco,14.6,kg,Soreen Lift Bars Raspberry & Vanilla,20240119,bakery,False,0.38,13.4,0.56
Tesco,4.2,kg,Heinz Minestrone Soup,20240119,food_cupboard,False,4.2,4.2,4.3
Tesco,15.1,l,Filippo Berio Mild & Light Olive Oil,20240119,food_cupboard,False,17.0,13.0,17.2
Tesco,3.0,kg,Cofresh Gujarati Mix,20240119,food_cupboard,False,4.6,4.7,4.0
Tesco,6.0,l,Robinsons Crushed Lime & Mint Fruit Cordial,20240119,drinks,False,6.0,6.0,6.0
Tesco,4.8,l,Red Bull Energy Drink,20240119,drinks,False,5.55,5.0,5.166666666666667
Tesco,3.0,l,Monster Energy Zero Sugar,20240119,drinks,False,3.4,3.6,2.55
Tesco,2.455,l,Coors,20240119,drinks,False,2.53,2.56,2.52
Tesco,11.94,kg,Rustlers All Day Breakfast Sausage Muffin,20240119,fresh_food,False,8.06,14.1,9.7
Tesco,18.33,kg,Felix Goody Bag Cat Treats Original Mix,20240119,pets,False,20.0,22.5,20.5
Tesco,10.3,kg,Pukka Pepperoni Pizza Slice,20240119,fresh_food,False,10.3,7.3,10.3
Tesco,18.33,kg,Felix Goody Bag Cat Treats Mixed Grill,20240119,pets,False,20.0,22.5,22.5
Tesco,2.6,l,Tiger Energy Drink,20240119,food_cupboard,False,2.6,3.2,2.8
Tesco,30.0,kg,Peperami Firestick,20240119,food_cupboard,False,22.5,20.0,29.9
Tesco,4.2,kg,Heinz Spring Vegetable Soup,20240119,food_cupboard,False,4.2,4.2,4.3
Tesco,5.0,kg,Heinz Spaghetti Bolognese,20240119,food_cupboard,False,7.0,6.95,5.565
Tesco,155.0,kg,Metanium Nappy Rash Ointment,20240119,baby_products,False,155.0,155.0,150.0
Tesco,11.5,kg,Ginsters Chicken & Mushroom Slice,20240119,fresh_food,False,11.5,11.7,7.4
Tesco,1.7666666666666668,l,Pepsi Max Cherry No Sugar Cola Bottle,20240119,fresh_food,False,1.3,1.0,3.5
Tesco,28.9,kg,Quaker Oat So Simple Original Porridge Pot,20240119,food_cupboard,False,28.7,28.7,21.1
Tesco,4.55,kg,Dolmio Lasagne Creamy White Sauce,20240119,food_cupboard,False,3.9,5.3,4.6
Tesco,10.0,kg,Tilda Kids Sunshine Vegetable Rice,20240119,baby_products,False,10.0,10.0,8.0
Tesco,2.05,l,Tango Orange Original Bottle,20240119,drinks,False,3.1,3.2,3.2
Tesco,2.87,kg,Bakers Meaty Meals Adult Dry Dog Food Chicken,20240119,pets,False,2.87,3.49,2.94
Tesco,10.3,kg,Pip & Nut Smooth Peanut Butter,20240119,food_cupboard,False,6.3,6.7,6.7
Tesco,10.3,kg,Pukka Steak Slice,20240119,fresh_food,False,10.3,7.3,10.3
Tesco,9.6,kg,Bonne Maman Strawberry Conserve,20240119,food_cupboard,False,9.2,6.3,8.9
Tesco,3.3,l,Shaken Udder Vanillalicious Milkshake,20240119,drinks,False,3.3,4.82,3.55
Tesco,3.2,kg,Onken Natural Set Yogurt,20240119,fresh_food,False,2.5,2.0,4.4
Tesco,15.415,kg,Felix Goody Bag Cat Treats Seaside Mix,20240119,pets,False,19.0,22.5,20.5
Tesco,13.0,kg,Walkers Prawn Cocktail Multipack Crisps,20240119,food_cupboard,False,13.3,14.7,11.0
Tesco,2.2,l,Fanta Fruit Twist,20240119,drinks,False,1.0,1.0,2.45
Tesco,5.3,kg,Maggi Authentic Indian Tamarind Sauce,20240119,food_cupboard,False,5.3,4.1,5.3
Tesco,2.87,kg,Bakers Meaty Meals Adult Dry Dog Food Beef,20240119,pets,False,4.08,3.49,2.94
Tesco,3.0,kg,Cofresh Chilli & Lemon Bombay Mix,20240119,food_cupboard,False,4.6,5.0,4.0
Tesco,15.4,kg,Dr. Oetker Liquid Glucose,20240119,food_cupboard,False,15.4,15.4,8.9
Tesco,3.35,kg,Heinz Spaghetti Hoops in Tomato Sauce,20240119,food_cupboard,False,4.39,4.39,1.88
Tesco,46.6,l,Cetaphil Gentle Skin Cleanser,20240119,health_products,False,42.4,31.8,28.6
Tesco,10.3,kg,Pukka Chicken & Bacon Slice,20240119,fresh_food,False,10.3,7.3,10.3
Tesco,2.2,l,Dr Pepper Zero,20240119,drinks,False,3.4,1.0,1.2
Tesco,4.3,kg,Dolmio Bolognese Smooth Tomato Pasta Sauce,20240119,food_cupboard,False,3.7,5.0,3.6
Tesco,116.67,kg,Kiddylicious Banana & Pumpkin Melty Buttons,20240119,baby_products,False,88.3,73.3,88.3
Tesco,13.7,kg,Bisto Reduced Salt Gravy Granules,20240119,food_cupboard,False,14.7,10.5,11.6
Tesco,4.05,l,Bundaberg Ginger Beer,20240119,food_cupboard,False,3.2,3.0,3.3
Tesco,12.0,l,Kikkoman Tamari Gluten Free Soy Sauce,20240119,food_cupboard,False,11.0,12.0,12.0
Tesco,612.85,kg,Sterling Rolling Tobacco Essential,20240119,home,False,609.0,616.7,18.5
Tesco,7.3,l,Jimmy's Iced Coffee Mocha,20240119,drinks,False,7.3,4.0,4.5
Tesco,11.5,kg,Ginsters Chicken Tikka Slice,20240119,fresh_food,False,11.5,11.7,7.4
Tesco,17.2,kg,Peperami Pizza Buns Original,20240119,fresh_food,False,14.1,17.2,17.5
Tesco,14.6,kg,Soreen Lift Bars Blueberry,20240119,bakery,False,0.38,13.4,0.56
Tesco,31.2,kg,Kenco Smooth Instant Coffee,20240119,drinks,False,30.0,30.0,35.0
Tesco,3.9,kg,Heinz Tomato Ketchup,20240119,food_cupboard,False,4.9,5.0,5.7333333333333325
Tesco,10.3,kg,Princes Reduced Salt Corned Beef,20240119,food_cupboard,False,9.6,10.3,10.3
Tesco,5.0,kg,Rajah Chilli Powder,20240119,food_cupboard,False,7.5,10.0,4.0
Tesco,5.0,kg,Rajah Haldi Ground Turmeric,20240119,food_cupboard,False,8.0,10.0,4.0
Tesco,5.3,l,Naked Blue Machine Super Smoothie,20240119,drinks,False,2.7,2.7,7.0
Tesco,6.2,kg,Arla Protein Strawberry Yogurt,20240119,fresh_food,False,5.5,7.2,5.5
Tesco,2.05,l,Tango Orange Original Bottle,20240119,fresh_food,False,3.1,3.2,3.2
Tesco,4.0,kg,Clover Spread,20240119,fresh_food,False,3.0,3.0,3.95
Tesco,20.0,kg,Pip & Nut Smooth Almond Butter,20240119,food_cupboard,False,15.6,15.6,16.3
Tesco,13.0,kg,Walkers Salt & Vinegar Multipack Crisps,20240119,food_cupboard,False,13.3,14.7,11.0
Tesco,31.2,kg,Kenco Rich Instant Coffee,20240119,drinks,False,30.0,30.0,35.0
Tesco,400.0,kg,Canescool Soothing Cream Gel,20240119,health_products,False,400.0,400.0,403.3
Tesco,4.9,kg,Heinz Seriously Good Light Mayonnaise,20240119,food_cupboard,False,4.2,3.7,6.4
Tesco,4.8,l,Red Bull Energy Drink,20240119,fresh_food,False,5.55,5.0,5.166666666666667
Tesco,320.0,l,Sudafed Blocked Nose Spray,20240119,health_products,False,333.3,366.7,320.0
Tesco,42.0,kg,Savlon Antiseptic Cream,20240119,health_products,False,45.5,73.0,57.65
Tesco,4.2,kg,Heinz Oxtail Soup,20240119,food_cupboard,False,4.2,4.2,2.5
Tesco,7.3,l,Lee Kum Kee Premium Dark Soy Sauce,20240119,food_cupboard,False,9.3,9.9,4.6
Tesco,6.2,kg,Arla Protein Blueberry Yogurt,20240119,fresh_food,False,5.5,7.2,6.3
Tesco,13.0,kg,Prymat Chicken Seasoning,20240119,food_cupboard,False,13.0,13.0,13.3
Tesco,4.2,kg,Heinz French Onion Soup,20240119,food_cupboard,False,4.2,4.2,4.3
Tesco,4.2,kg,Heinz Broccoli & Stilton Soup,20240119,food_cupboard,False,4.2,4.2,4.3
Tesco,11.43,kg,Goodfella's Gluten Free Margherita Pizza,20240119,frozen,False,12.2,12.2,11.43
Tesco,1.5,l,Pepsi Max Lime No Sugar Cola Cans,20240119,drinks,False,1.5,1.1,1.7
Tesco,13.0,kg,Quaker Oat So Simple Original Porridge Sachets,20240119,food_cupboard,False,13.0,12.9,10.0
Tesco,0.97,kg,Elephant Atta Medium Chapatti Flour,20240119,food_cupboard,False,1.67,0.7,0.7
Tesco,215.0,l,Durex Play Silicone Based Perfect Glide Lubricant Gel,20240119,health_products,False,215.0,210.0,160.0
Tesco,17.8,kg,Bisto Best Beef Gravy Granules,20240119,food_cupboard,False,13.0,17.4,12.65
Tesco,4.0,kg,Vitalite Dairy Free Spread,20240119,fresh_food,False,3.4,3.0,4.0
Tesco,8.85,kg,Sharwood's Fine Egg Noodles,20240119,food_cupboard,False,8.81,5.53,11.1
Tesco,6.0,l,Robinsons Pressed Pear & Elderflower Fruit Cordial,20240119,drinks,False,6.0,6.0,6.0
Tesco,10.3,kg,Pip & Nut Crunchy Peanut Butter,20240119,food_cupboard,False,7.0,6.7,6.75
Tesco,2.5,l,Fruit Shoot Summer Fruits Kids Juice Drink,20240119,drinks,False,2.2,1.6,2.05
Tesco,8.3,kg,Pukka Beef Pasty,20240119,fresh_food,False,8.3,5.9,5.9
Tesco,0.7,l,Buxton Still Natural Mineral Water,20240119,drinks,False,1.4,0.5,0.5
Tesco,2.9,l,Monster Energy Drink Pacific Punch,20240119,drinks,False,3.6,2.5,2.5
Tesco,0.9,l,Diet Pepsi Cola Bottle,20240119,drinks,False,3.1,1.0,3.5
Tesco,4.05,l,Bundaberg Ginger Beer,20240119,drinks,False,3.2,3.0,3.3
Tesco,10.8,kg,Cadbury Dairy Milk Caramel Chocolate Bar,20240118,food_cupboard,False,11.2,11.3,11.2
Tesco,6.2,kg,Arla Protein Blueberry Yogurt,20240118,fresh_food,False,5.5,7.2,6.3
Tesco,11.5,kg,Ginsters Chicken Tikka Slice,20240118,fresh_food,False,11.5,11.7,7.4
Tesco,12.5,kg,Cadbury Dairy Milk Chocolate Bar,20240118,food_cupboard,False,12.3,11.1,13.02
Tesco,3.128571428571429,l,Coca-Cola Original Taste,20240118,drinks,False,2.0,2.0,3.4571428571428577
Tesco,4.0,kg,Bakers Meaty Meals Adult Small Dry Dog Food Beef,20240118,pets,False,4.08,3.49,4.35
Tesco,14.6,kg,Soreen Lift Bars Raspberry & Vanilla,20240118,bakery,False,0.38,13.4,0.56
Tesco,3.8,kg,Birds Eye Petits Pois,20240118,frozen,False,4.59,3.74,4.125
Tesco,6.0,kg,Quorn Vegetarian Steak Strips,20240118,frozen,False,8.33,6.67,8.33
Tesco,3.128571428571429,l,Coca-Cola Original Taste,20240118,fresh_food,False,2.0,2.0,3.4571428571428577
Tesco,5.3,l,Naked Green Machine Super Smoothie,20240118,fresh_food,False,2.7,2.7,7.0
Tesco,3.3,l,Shaken Udder Vanillalicious Milkshake,20240118,fresh_food,False,3.3,4.82,3.55
Tesco,2.05,l,Tango Orange Original Bottle,20240118,fresh_food,False,3.1,3.2,3.2
Tesco,4.2,kg,Ambrosia Devon Custard,20240118,food_cupboard,False,2.5,6.3,2.5
Tesco,4.375,kg,Tilda Pure Basmati Rice,20240118,food_cupboard,False,4.0,2.6,3.8
Tesco,2.7,l,Schweppes Lemonade,20240118,drinks,False,0.7,1.3,1.3
Tesco,4.05,l,Bundaberg Ginger Beer,20240118,drinks,False,3.2,3.0,3.3
Tesco,11.725,kg,Dairylea Cheese Spread,20240118,food_cupboard,False,10.93,9.96,11.17
Tesco,2.35,l,Fruit Shoot Summer Fruits Kids Juice Drink,20240118,drinks,False,2.2,1.6,2.05
Tesco,2.2,l,Fanta Fruit Twist,20240118,drinks,False,3.4,1.0,2.45
Tesco,59.35,l,Colgate Total Advanced Deep Clean Toothpaste,20240118,health_products,False,66.7,33.4,33.3
Tesco,2.3714285714285714,l,Coca-Cola Zero Sugar,20240118,drinks,False,1.0,1.4,2.6
Tesco,2.24,l,Fanta Orange,20240118,drinks,False,3.4,1.0,2.08
Tesco,2.3714285714285714,l,Coca-Cola Zero Sugar,20240118,fresh_food,False,1.0,1.4,2.6
Tesco,3.2,kg,Onken Natural Set Yogurt,20240118,fresh_food,False,2.5,2.0,4.4
Tesco,11.75,kg,Walkers Cheese & Onion Multipack Crisps,20240118,food_cupboard,False,13.3,14.7,11.0
Tesco,0.97,kg,Elephant Atta Medium Chapatti Flour,20240118,food_cupboard,False,1.67,1.67,0.7
Tesco,2.1333333333333333,l,Fruit Shoot Orange Kids Juice Drink,20240118,drinks,False,2.2,1.6,2.275
Tesco,1.7666666666666668,l,Pepsi Max Lime No Sugar Cola Bottle,20240118,drinks,False,1.3,3.2,3.5
Tesco,0.9,l,Coca-Cola Zero Sugar Cherry,20240118,drinks,False,1.3,1.6,3.5
Tesco,38.66666666666666,kg,Sudocrem Antiseptic Healing Cream,20240118,baby_products,False,23.8,28.0,33.4
Tesco,8.8,l,Johnson's Soothing Vapour Bath,20240118,baby_products,False,8.8,5.7,5.8
Tesco,4.325,unit,Soreen Malt Lunchbox Loaves,20240118,bakery,False,0.25,0.25,0.305
Tesco,4.7,l,Red Bull Energy Drink,20240118,fresh_food,False,4.3,3.2,5.166666666666667
Tesco,2.2,l,Fanta Orange Zero,20240118,fresh_food,False,3.4,1.0,1.2999999999999998
Tesco,8.5,l,Bottlegreen Elderflower Cordial,20240118,drinks,False,8.0,8.5,8.5
Tesco,1.7,l,Coca-Cola Cherry,20240118,drinks,False,1.4,3.8,2.85
Tesco,10.0,l,Mr Muscle Oven Cleaner,20240118,household,False,13.33,13.33,13.33
Tesco,1.65,l,Ocean Spray Cranberry Classic Juice Drink,20240118,drinks,False,1.8,1.8,3.7
Tesco,1.7666666666666668,l,Pepsi Max Cherry No Sugar Cola Bottle,20240118,drinks,False,1.3,3.2,3.5
Tesco,2.9,l,Monster Energy Drink Pacific Punch,20240118,drinks,False,3.6,2.5,2.5
Tesco,2.1666666666666665,kg,Laila Basmati Rice,20240118,food_cupboard,False,1.35,1.4,1.9833333333333327
Tesco,2.45,l,Schweppes Slimline Tonic Water,20240118,drinks,False,1.7,3.1,3.1
Tesco,1.8666666666666665,l,San Pellegrino Sparkling Natural Mineral Water,20240118,drinks,False,1.4,1.1,1.3
Tesco,9.6,l,Bombay Sapphire Gin & Tonic,20240118,drinks,False,10.0,10.0,9.2
Tesco,11.75,kg,Walkers Ready Salted Multipack Crisps,20240118,food_cupboard,False,13.3,14.7,11.0
Tesco,30.0,kg,Peperami Chorizo,20240118,food_cupboard,False,22.5,20.0,29.9
Tesco,50.0,kg,Properchips Barbecue Lentil Chips,20240118,food_cupboard,False,27.1,23.5,20.200000000000006
Tesco,3.315,kg,McCain Crispy French Fries,20240118,frozen,False,3.56,2.77,3.03
Tesco,4.45,kg,Lyle's Golden Syrup,20240118,food_cupboard,False,3.4,3.9,4.333333333333333
Tesco,7.3,l,Lee Kum Kee Premium Dark Soy Sauce,20240118,food_cupboard,False,9.3,9.9,4.6
Tesco,1.7666666666666666,l,Pepsi Max No Sugar Cola Bottle,20240118,drinks,False,3.1,1.0,3.5
Tesco,3.0,kg,Cofresh Gujarati Mix,20240118,food_cupboard,False,4.6,4.7,4.0
Tesco,3.526666666666667,kg,Birds Eye Garden Peas,20240118,frozen,False,4.27,3.13,3.616666666666666
Tesco,3.15,l,Innocent Tropical Juice,20240118,fresh_food,False,2.2,3.0,2.2
Tesco,1.5,l,Pepsi Max Lime No Sugar Cola Cans,20240118,drinks,False,1.5,1.5,1.7
Tesco,3.0,kg,Cofresh London Mix,20240118,food_cupboard,False,4.6,4.7,4.0
Tesco,11.2,l,Ben & Jerry's Caramel Chew Chew Ice Cream Tub,20240118,food_cupboard,False,11.1,11.8,8.1
Tesco,9.5,kg,Pukka Vegan Chicken & Mushroom Pie,20240118,fresh_food,False,9.5,9.5,9.52
Tesco,0.46,unit,Maltesers Cake Bars,20240118,food_cupboard,False,0.4,0.4,0.45
Tesco,64.58500000000001,kg,Kiddylicious Veggie Straws,20240118,baby_products,False,58.3,45.8,56.06666666666666
Tesco,2.25,l,Relentless Origin Energy Drink,20240118,drinks,False,2.05,2.0,2.2
Tesco,38.1,l,Cetaphil Oily Skin Cleanser,20240118,health_products,False,42.4,31.8,28.6
Tesco,1.7666666666666666,l,Pepsi Max No Sugar Cola Bottle,20240118,fresh_food,False,3.1,1.0,3.5
Tesco,0.7,l,Schweppes Slimline Lemonade,20240118,drinks,False,0.7,0.7,1.3
Tesco,17.2,kg,Peperami Pizza Buns Original,20240118,fresh_food,False,14.1,17.2,17.5
Tesco,3.3,l,Innocent Apple Juice,20240118,drinks,False,2.2,2.0,2.2
Tesco,1.9333333333333336,l,Fanta Lemon,20240118,drinks,False,1.4,1.4,2.25
Tesco,3.15,l,Innocent Tropical Juice,20240118,drinks,False,2.2,3.0,2.2
Tesco,13.633333333333333,kg,Cadbury Caramilk Golden Caramel Chocolate Bar,20240118,food_cupboard,False,15.0,20.3,15.0
Tesco,9.3,kg,Schar Gluten Free Jaffa Cakes,20240118,food_cupboard,False,9.3,9.3,14.0
Tesco,33.35,l,Benylin Dry & Tickly Cough Syrup,20240118,health_products,False,35.0,32.7,31.67
Tesco,2.0,unit,Pukka Minced Beef & Onion Pie,20240118,fresh_food,False,7.0,5.8,7.0
Tesco,12.0,kg,Yeo Valley Organic Salted Butter,20240118,fresh_food,False,11.0,13.75,10.0
Tesco,26.0,kg,Quorn Vegan Chicken Free Slices,20240118,fresh_food,False,21.9,15.0,26.0
Tesco,11.7,l,Haagen-Dazs Belgian Chocolate Ice Cream,20240118,frozen,False,8.1,8.2,8.2
Tesco,11.4,l,Halo Top Sea Salt Caramel Ice Cream,20240118,frozen,False,7.4,7.93,11.1
Tesco,11.5,kg,Ginsters Peppered Steak Slice,20240118,fresh_food,False,11.5,11.7,7.4
Tesco,2.6,l,Tiger Energy Drink,20240118,food_cupboard,False,2.6,3.2,2.8
